ID	GSM172405	GSM172406	GSM172407	GSM172408	GSM172409	GSM172410	GSM172411	GSM172412	GSM172413	GSM172414	GSM172415	GSM172416	GSM172417	GSM172418	GSM172419	GSM172420	GSM172421	GSM172422	GSM172423	GSM172424	GSM172425	GSM172426	GSM172427	GSM172428	GSM172429	GSM172430
DTX2	5.61940716866249	5.42063611697386	5.24470647196681	3.66558008569074	4.35521675317123	5.0878437034518	4.88077214767964	3.58391394752734	5.23999825320217	4.89940063943372	4.16334935887314	4.22147947540758	4.92691451701381	3.51312692662492	4.06953811360382	3.35049915471806	3.18082117677535	4.92774402999864	3.7409340016361	4.36199974632081	3.32597687267159	4.72837610060373	5.14199262027459	4.4662278573926	4.80328088770018	5.71534345259535
DTX2P1-UPK3BP1-PMS2P11	6.34862269455614	6.7074884195256	6.47122928662236	6.51731502865969	6.70513205923034	6.21255208053372	6.68108043899598	6.59733979028065	6.52911542890595	6.32589456295456	6.7991791441955	6.69837936585636	6.60071813909293	5.79574836766417	6.26106371005097	6.6355443701852	6.4509077939876	6.24531316437112	6.5516619433189	6.60899059040382	6.45627432853995	6.62001182497081	6.65555815895373	6.73827108668498	6.61658655456339	6.4287660422737
DTX3	3.05768022209142	3.837074681992	3.6339239792909	3.59661007239047	2.84563143300639	3.50446742422746	4.1214807821469	3.43320847684278	3.83149811527947	3.40133408736285	3.28488880657284	3.67008248269469	3.53300445042182	3.77760782769394	3.6059297145155	3.77422915454278	3.4494931466707	3.39309305336878	3.82632724593487	4.02704666584981	3.71721127095814	3.70201557568857	4.2294527909662	3.35731621712186	3.17589112825172	3.94084594346266
DTX3L	7.9958640881344	8.36970268773298	8.0871279083982	8.479542947123	8.22730719406236	7.8597911856258	8.34565249877424	8.13690810258772	7.99845594611498	7.64064254788647	8.35744725478395	8.15642368647666	7.92847042217521	8.0770681123377	8.52426226296954	8.16344729641629	8.47118204854242	7.8597911856258	7.90611066566209	8.11686857330838	8.01777864362083	8.83581823290533	8.66479682341424	8.12989079863974	8.0843751742289	8.5662149969809
DTX4	5.69228722934954	5.60575952870427	5.84484428366682	5.13490833516844	5.96872837816576	5.51413161189031	5.70689571503145	5.4013485330542	4.91434826695772	6.10809637285601	6.14357343476836	5.71312165551422	4.89068781896472	6.07315692926381	5.22244550371349	4.07694138867398	4.44930655596554	4.4362045747314	5.21104505820731	5.79275798761951	5.30523611433632	5.53363029890052	5.25697285886247	5.25461276568633	5.8274847261839	6.25304640305881
DTYMK	4.898428732426	4.0849772401271	3.91389447109523	3.96827075595731	4.01813896703632	3.87114358578587	4.03040122751685	3.95862779448525	4.38063638139573	4.20107490415751	3.81884265849526	4.43245155275466	3.90096442651305	4.12915741697485	4.00982672876022	3.77613569122479	4.369399972245	3.9313733852545	4.02061672075813	4.29949955178449	3.8596450575579	3.76654302454042	3.68111557664518	4.14371245556889	4.10210359392787	4.44839331445002
DUOX1	4.05083920902896	3.25597368851474	3.34034996492599	4.55698828319681	3.88062957671174	3.23349200555773	3.45712117988907	2.72671803904597	3.57046321524702	3.80776307895279	4.16103685333355	3.2416712410485	3.58975190897114	4.34070653032961	4.03349574954578	3.53119491786135	3.8283433472306	3.56611551907683	3.27365097191975	3.35783369519062	3.42407281359578	4.13676441529094	3.47025251219772	3.97536938823123	3.65465896149354	4.46985229949612
DUOX2	1.09106096122538	1.5791264020095	0.639374717641966	1.37482943122712	3.07724038779548	1.05812695394218	-0.00333684788040352	1.64400205260487	3.06535742873047	2.20015012285508	2.55970000969399	1.08673007587856	0.49189203939248	3.27635973568348	3.49977186696976	2.44111753248049	0.5191579350427	2.88047881597061	0.379642387130121	-0.120680147343777	3.08761411447925	1.37706285693842	4.05533656689789	2.19894534462513	2.31223458142279	2.16569156960757
DUOXA1	4.59807298014915	3.1579663686886	4.15134742560049	4.74477244019248	4.37774142506558	2.86330743224418	4.08739305001319	3.5180255958803	3.60973021843122	4.59460430380614	3.91183400931751	4.00749547936687	3.26839395669594	4.221960523954	4.18916848854431	2.91477035331718	4.56176456395559	3.54102346796025	3.40480265778683	3.60056951687074	4.39019025254401	4.21949710641642	4.79721599780852	3.21225313430247	2.41012149579719	2.67347725794953
DUOXA2	2.3647280388412	1.65687429869771	2.2905217202259	2.4419470732677	1.76231252890244	2.57579623786342	1.85220728685111	1.5037202443405	3.44917986754179	2.04533791927478	2.71812620437951	2.29519849607936	3.185291631429	2.92165873147264	1.60209585101885	2.49280221877715	2.0665689862752	2.54680486719895	1.60729898683871	3.0312842245398	2.6283108357859	1.62491980686092	2.22909200531892	2.05505950070594	3.04043918595715	2.82033479511012
DUS1L	6.79510203179244	7.12415103994056	7.37488979228048	7.33864044502455	7.32739896042799	7.28318799365981	7.13693683691142	7.43586530675285	7.03304500730748	7.14907261464707	6.99325880596441	7.16385848058012	7.11182270248097	7.02853928148107	7.00562352085367	7.18153764437007	6.1343781779982	7.25310272203839	7.28014244740996	7.30310195208352	7.1531466566243	7.37451155438672	7.26577252236796	7.29181729544377	7.46804020989241	7.29342756039475
DUS2	6.85937261492862	6.15264602306039	5.72177975710661	5.70761995479397	6.59325585571677	5.99087863735732	5.46597888399549	6.44638048426049	6.31084936007972	6.00647153132709	6.07795923883706	5.71778779185013	6.19938428809734	6.29751197909103	6.03585894030423	6.08536862174618	6.11100270474355	6.0789248120976	5.5188266852829	4.75687813373101	5.94851423374644	6.09624715166881	5.60388536966745	6.04600050217158	6.14424217233033	6.44591736113009
DUS3L	2.72746127585151	3.11639853872972	2.73445936946854	3.11834274811989	3.01890362293231	3.17039867056536	4.40723654879115	4.07053506052588	3.4564914772689	4.27405156179943	2.73688283852997	3.28221200621945	4.32632175715708	3.75507805937366	3.32506970359559	3.30039829423326	2.819422070197	3.31350315628449	3.48006066830123	3.33559575108617	4.22734178078972	4.17776461800742	4.36906694837225	3.08581163156838	2.86382352283144	3.86563402215078
DUS4L	2.88728727779371	3.10482490298049	3.08825642382938	3.38467991194893	3.13087752710974	3.75538603033986	2.19745884147071	4.08674870312224	2.64000516369197	4.30384884219975	3.23308455137201	2.42005064616267	1.84042041619702	1.32249449209542	3.46469899116694	2.53284732028865	3.89260332432139	4.02089908848684	3.65861238663564	3.69953963507933	3.76556313413799	2.69255912954821	4.00209792667653	3.41116209635589	2.33101328699365	2.60571536852239
DUSP1	7.85485495219939	7.07831673433222	8.21975260301534	8.5178884464996	8.49460691296743	7.9078295006633	8.03174043629007	7.81751646568842	7.55174912329846	9.29441613445467	8.94666658452653	9.14269392653567	9.05367961447775	7.95134839909453	8.06046424289168	7.27228783060801	8.43016803656648	8.22802191115395	8.89476531210524	8.1739068104989	9.3920496378992	9.06701260782643	9.1986231915268	9.20619371501643	9.17325170822506	6.84730378531693
DUSP10	6.45789870880646	6.3135246198599	6.32159342945594	6.13575445367635	5.93615649231938	6.03220945818236	5.7223787248202	5.85466174313989	5.96622024850015	6.5504423337274	5.89745213944059	5.73802810096635	5.8733053936864	6.6821367700641	6.42128515660891	5.60051625360891	6.18268008397543	6.28925495587252	6.20245665131161	6.19234977271968	6.41638113827395	6.14588391840285	6.41901247981546	6.15310800398216	6.15898636323618	6.09816829826444
DUSP11	7.25878616039031	7.23005966177784	6.81428968608852	6.8182087505699	6.90083568206487	7.24685945514857	7.00902540076638	6.91182879347634	7.12267384836186	6.33298227270694	6.70405062356705	6.43000032838144	6.44678555787724	7.08837658974704	7.1531466566243	6.78111740206516	6.82636285669644	6.94510121864774	6.57868399960216	6.88288196600585	6.29798956362096	7.00350566913609	6.44185962403024	6.14102741805405	6.04495898654844	7.01689740344058
DUSP12	7.03427678488986	6.65686394450925	6.74506646906405	6.46301248710466	6.4085031534629	6.81141579231024	6.43812240053878	6.27659970294509	6.18239044951428	6.1785337239448	6.2659486201798	6.40211021231956	5.81167301042916	6.075412544538	6.80550330383909	6.40776871409218	6.5990636363345	6.67165995116404	6.15982588849334	6.47935258064182	6.37557992492684	6.38468752550897	6.8640945835646	5.56228966401966	5.56386157158527	6.53292324955666
DUSP13	5.28640090889174	4.7721518105389	5.3399396524336	4.80461275561278	5.30075543400814	5.25467179698979	5.2014513678646	5.29239900571611	5.32316298073873	5.0256501117343	5.62191220025379	5.34920636850187	5.57502400645773	5.07341880944511	5.46422281670601	5.22528647783028	5.01440995393045	5.435659744731	5.77235487893331	5.6867358107104	4.98810621460236	5.73789613910023	5.10148386100449	5.50735716681156	5.47334215915339	5.99638851657492
DUSP14	4.70546181667883	4.79213995895147	3.95331316641349	4.77846281917043	4.29995355610323	3.34126745802871	3.90039819677888	3.8916154710545	4.14329116021334	3.92609291420249	2.49047295424281	4.48893188760501	3.80479657662776	4.3233265228888	4.66719025926884	5.07111618124618	4.42013359203381	4.58781358546328	4.78137439896157	4.36199974632081	4.93380345629876	4.2238381511299	4.79390032295109	4.74499345543958	4.21162263793834	1.64721355901924
DUSP15	5.76766883961254	5.50165508138179	3.3874167959427	5.16134767351909	4.67570416006863	5.28390440773983	5.90909367677011	4.84272555752735	5.54506879148903	5.15218383521604	5.48120824712152	4.35552669161828	5.08343166295395	4.07378523157134	5.44226957486279	4.43548282463472	5.41296914126505	5.10540357222738	5.70634352933403	5.81157208606073	5.23198120326284	5.18590412727825	4.63837629132404	5.27608962841221	5.34193724946658	5.30372545888825
DUSP16	3.09307345657807	3.39575187191063	3.44210232652555	3.45771935244358	3.11741787475271	2.81354770718306	4.19784972482738	3.15117592423289	3.83293776371403	2.74254968290093	3.67050241248944	3.57162673235779	3.05915641378736	3.10532416369523	2.92455534156175	3.62137690627918	3.7080845189062	3.71507117394682	3.15496790415682	3.76880862943779	2.79203911518498	2.81743394547218	4.36886050180844	3.11064399114304	3.4973102172489	3.4818113813951
DUSP18	4.94509855305304	4.29056105996264	4.64249162582441	4.60639421435629	5.19644206301361	4.93166197644026	4.5340749484203	5.14814715243248	4.80977239345281	4.75548848948244	4.09791787297873	4.41296457745907	4.6385209277188	5.4134847007505	5.14213247914167	4.75147430662081	4.62931642690648	4.92537634154994	4.74002358081386	4.43058972189683	4.64228636532491	4.36191676290268	4.40604725199104	4.62097606112009	4.96941579419769	5.34640691351352
DUSP19	1.52225935861859	3.56990061758084	4.00545024536609	2.63037838708427	3.01752809191387	3.41059404705633	3.30829297458179	3.86724288420053	3.4216018829746	2.93026093843597	4.15630716501705	3.41967560569082	4.27828789871192	4.20676386740249	3.89599420445934	3.93906855503279	4.02195800372917	3.57284839627628	3.73502827618164	3.78536770457852	3.25646520072125	3.81676947652851	3.51285647083867	3.79165571147773	3.18594892234459	3.73502827618164
DUSP2	2.62651654140326	3.43544723171904	2.55508640550188	3.68774138119562	5.42806044909391	3.88122578433272	5.40500514728086	3.00300669504003	3.32488282338669	10.078632209989	7.86518236638328	8.31775014002073	6.34988686813048	2.07278853771391	2.88329358859931	2.66644062097951	5.38486238590064	4.38534191705391	9.0728128440532	4.45734094059636	9.31393880297596	6.33706672675738	9.42884767504589	10.2470324982456	9.51046828094042	4.38618211386468
DUSP21	1.1452101189771	1.04981418703286	2.498120464362	2.30782508579002	1.95618887320097	2.17687257662377	1.43288789940721	1.77232731130733	0.619855854185498	1.74741834230811	1.37063574417839	1.56143222258521	0.897895298354412	2.01206009648332	2.30782508579002	1.81888082081298	2.95342342552217	1.04956341017114	0.911673302571116	1.37749729783505	2.1106587192154	0.635101328843947	1.04112217485338	2.25933902550152	2.17490199558682	2.5304319458088
DUSP22	8.05949182016657	7.70223517779392	8.4222134751512	8.1784432890444	8.42025986342666	8.05810053199093	7.99076949711048	8.02319989156291	8.19339730873525	7.72878420536927	8.26550377780961	7.67309125715064	7.78370754569789	8.1784432890444	7.81419049875073	8.69529643942963	8.0365447813938	8.13448506328895	8.05008176235315	7.96665527268084	8.05008176235315	7.59879863258615	7.79764817684034	7.76105216692093	7.57019683618463	8.14296778977652
DUSP23	6.66141421178855	6.00495428476759	4.48004368342527	5.02406886082661	4.8435003236036	6.42386794549523	6.14190856562918	5.122797143013	6.0101758504665	4.49476751343211	5.85531748360662	3.84791783579929	5.55349911684697	6.17495537945092	5.08000580132022	5.64937837275488	5.07969513394192	6.32806238860346	5.87387621814435	5.22372070916066	5.3452328405498	5.61059597591958	5.35690709227611	5.48598903819225	5.96207369400942	6.21187207119101
DUSP26	6.10963191560422	4.6379500749987	5.62971424917735	6.18011520952125	3.28043068109829	2.98138830317357	4.76206282937429	5.07818894098826	5.01830376752561	4.16836656596042	4.85336108399787	5.19788596412566	4.80477946172604	5.98286554967667	5.37098992524012	5.49996872291101	5.9260787105389	5.17609164344831	5.09625173664457	5.59968679391272	2.90179036041067	3.7876417692759	4.30603715292863	2.64805532661761	3.98333995306251	4.82863694551009
DUSP27	3.096383695094	2.92016855496384	4.26240309362181	5.02856701111762	4.76419993994358	2.34113295644936	4.08891757792408	4.01025112770163	3.87797875086209	4.76880864166583	4.86602203624542	4.75643531968001	2.88391815368678	4.80242972494644	4.41617359992	4.59413913999435	4.44273034758569	4.52689539228011	4.49014390736068	3.79231938484603	4.67239762381299	2.37901090367142	3.52551006745668	4.1169429619579	4.27065350952394	4.95401775906457
DUSP28	5.91072061137336	6.44420682967392	6.44638048426049	6.67521247799791	6.32678553500283	6.61283740951529	6.02601139181785	6.80550330383909	6.36028975348666	6.56356382567137	6.15425712515165	6.30054548518306	6.05683605824859	6.17902287701826	6.61018681233035	6.41685619322177	6.45938765513187	6.44711003280187	6.41187084516988	6.45978093546446	6.44538067689662	6.55431936293707	6.65725706061362	6.63616242046818	6.15326834896037	6.34041784138104
DUSP3	6.52268979809305	6.13834070163051	6.58989869991624	6.01954847922952	6.41240469662599	6.2065186582878	5.55006756507032	6.40460711678611	6.13881724614481	6.30461728955168	6.45592556275514	5.9246690002703	6.27129295394503	6.37021638909236	6.61143516430119	5.70173538695279	6.3408158707803	6.20245665131161	6.43162242688902	6.72041001840902	6.31794681000141	6.04022554689484	6.0968475281203	6.3958430020963	6.32499018480525	6.10143123468838
DUSP4	1.77283774184854	1.5636599229206	2.108351026535	2.45287481105276	1.28993048000413	2.08528366951966	2.17176708112612	2.18370948458201	2.35939824948319	2.29544735341552	1.39313369093101	3.32907208502537	2.87394627385001	3.33288773924622	2.73138320662913	1.9199683980578	2.36793423906936	2.5784333214674	2.81805044670223	1.69555070472447	0.838349158298052	1.85572161244126	2.92657070533016	1.64308172012923	2.44626391091233	2.57003573103393
DUSP5	6.26817214474616	5.87786229235824	5.61632007476895	5.41461348867733	6.18368094401244	5.36631761777223	6.00981661146595	5.52919161718078	5.24587493962236	7.05437472066099	5.41864903953835	6.3478056862167	5.98072529948678	6.09477758708071	6.5210998924506	5.64725218644535	5.2876895131208	5.67874099422612	6.27808179666829	6.03427959644332	6.5061612400125	6.06697533510765	6.52468681893895	6.71666551530571	6.89710146249721	6.54414876985624
DUSP5P1	0.252291097495793	0.00124827290188583	-0.981394610341144	1.18309905805902	-0.968683763274919	-0.591481324678305	-0.161793688071439	0.420294541510284	0.133736883079651	-0.282069452399815	0.0351770936329665	-0.955972916208695	0.620844450283673	-1.41518366324344	-0.981394610341144	-0.866431730269657	-6.26142409889247e-05	-0.119065295061911	-0.839942427364239	-0.120680147343777	0.927545409552779	-0.446803988755338	0.124797667010704	0.00124827290188583	-0.638507975455371	-0.480300873014973
DUSP6	9.86222468827544	10.2317403810809	10.4290345198165	9.98995728277606	9.71596371634329	9.80904684227056	9.97676925148082	10.0308980288063	10.20074377596	8.94666658452653	9.48870271758404	9.84189546931291	9.97189682157795	10.1693873309499	10.4666646475289	9.99558329574289	9.92281790433516	9.81515252060948	9.68107920567716	10.20074377596	9.32692636909837	10.3166393233916	9.28811214731051	9.06337923661857	9.34193318049672	10.3815636667023
DUSP7	6.39979990527896	6.24235799384241	5.59307150868731	5.15437128682885	5.61385607256074	5.73686558399982	5.77826696569503	6.0711176986356	5.86540293784138	6.09562792650517	5.3515246998665	5.62191220025379	5.90730549879225	6.28007647717412	6.03100745504308	5.91404159015622	5.93106150362649	5.34716916467361	5.69867009491887	5.71582308059117	5.67102121918022	5.47401763689068	6.08490893351194	5.42703000486506	4.7163749425266	5.88262289798074
DUSP8	4.48715319189675	3.09591245740169	4.40888348787229	3.63167518013653	4.11515920869072	3.47772470909138	4.68678509435698	3.44680050896552	4.18258445640857	4.72239220909148	3.64753464123876	3.98071537781242	3.95395787068199	4.25630294270114	4.2424622334501	4.25254365393156	3.58674416001945	4.07408625975603	3.89149424710757	4.49446888624968	4.32081767206207	3.26963723936676	4.65564007741953	2.78417402057521	5.20215174683639	4.40591356838424
DUSP9	5.03398981916281	3.91801457930064	3.71920632100912	4.40214171750202	3.39117592139273	4.37098512669596	1.51691310991094	4.27179880184408	4.82564555458783	2.87526234781025	4.42068513845165	3.7324526686588	4.16942193522117	3.27635973568348	3.7301526649374	4.5340749484203	5.20724463591026	3.98714231892765	4.11933980798807	1.22319512900259	2.77193807351194	3.06166741482069	3.21291889656814	4.40530834955664	3.16048579536053	2.32392132125957
DUT	6.85314289315118	7.27158736584603	7.12749328426751	7.64459183261869	7.7239821407895	7.1611485940972	7.49658937355621	7.15450429588782	7.33103070341001	7.45143186652593	7.09562921226471	7.09497542525719	7.12631162305275	6.84260147078309	7.15176211042184	6.91311160348916	7.38354972654363	7.27287604961701	7.28509203040436	7.0124912918507	7.15238165877018	7.10077587192468	7.04013928671216	7.23583112340582	7.33784222133833	7.10322671367377
DUTP1	4.18987055839471	2.06416991038176	1.72790544060583	1.91347162328604	1.47552998385169	1.47973179115991	1.81144819799133	2.19303120023692	4.3395537128783	1.36738903184535	3.13294415577725	1.35218958624263	3.22763395431093	3.64491811484141	5.08375043085548	2.0896438633468	4.72811271754108	2.80162144296436	3.37182380343465	1.91985233721601	1.7395201968921	3.33723863725485	2.26920896989793	1.31409018059716	2.78741382847738	2.23322944074029
DUX1	2.2131145231979	2.7964921829992	3.60431857645597	2.90168904401685	2.82388894874491	2.77249262376473	2.90143575334756	1.62135513440062	3.16924681182375	2.85021091741196	3.79311461374538	2.71963856474872	3.19393157036512	4.04371080181726	3.12688956818668	2.3828433468046	1.90071783874837	2.20956901847527	3.71288430077853	3.28136682782549	3.10573848929786	2.47138919605588	3.27671731933401	3.11043499345373	3.0671636090284	2.85758519975975
DUXAP10	2.81484273816772	2.84075537765047	1.56010853893751	1.75980637656169	0.225528266522301	1.98768062140396	1.26027954580019	2.95901512558103	2.42740378299702	0.930468967925793	1.96226914718649	2.62769993023535	2.19028257646865	3.117749985041	2.03917930492364	2.30077132002928	2.86884010515939	2.88305673829796	1.5416700729265	2.1310784671591	2.26883955723019	2.03458353862733	2.0972355015286	2.95296126088216	3.0680885663226	2.72871535432058
DVL1	6.32847511774841	5.71616792682338	6.47419823553763	6.99976401475212	7.05371071365358	6.77784174872815	6.61248147730792	6.69028558599542	6.62121881802834	6.48095596395453	6.68395825104186	6.3695602547472	5.84184637595172	6.71421703677306	6.45978093546446	6.35017903962663	6.12826536268485	6.16042747278734	6.68425187296469	6.17254747319328	6.46891560814392	6.61369319429964	6.62990908651442	6.69738303915958	6.67054298058309	6.86191260095472
DVL2	4.45976989349951	3.64763835249724	3.63495004748467	3.16254595543498	3.35278621321078	3.45339519424732	3.58132643731856	3.97217221918532	3.60722281938815	3.591462127121	3.8333265938311	3.63273088709012	4.13485542774605	4.46928419272074	3.56954143227792	3.60289057859934	3.66039946513576	4.33587806100898	4.02195800372917	3.55518255256042	3.70664047965828	3.64893382726424	3.82779954009885	3.91136258108942	3.78743596980295	3.57234213738136
DVL3	4.89358256417799	5.54027109451459	4.59587158298915	4.2584361673468	4.15134742560049	5.2452456788316	4.68935114778851	4.10491959799631	4.0060448382065	3.84503991609999	4.54772969955674	5.19334130458991	4.41429852643323	5.67422167324895	4.82249486336992	5.24835658218997	4.88450264228479	4.28168201566751	4.02219558865963	5.57581457316835	4.60331263316542	4.63701258074344	4.42783608875923	4.1209936155627	4.48418129116275	4.47124020976805
DXO	4.37442748818223	5.06085639957378	4.03630484896649	4.48486545740498	3.61756176615927	4.88603360056234	4.15564963436554	4.56466341164329	4.56404962960079	4.92639126608429	3.79692770179178	5.17320604497905	4.68914043776476	3.99631023175676	4.34253906129595	5.01786137215396	4.00160496665807	4.91960174734681	4.2654846531039	4.18940954243615	4.41624076239635	3.94823058892375	4.71226728653106	4.30415648397151	4.0167973180918	4.29416689416898
DYDC1	0.164540231789185	0.518807217800942	-0.0870189286710743	-0.362326122152003	0.417141161988916	0.0937659125394647	-0.00333684788040352	-0.253247559679644	-0.0934382572032802	0.112358405228761	-0.450355916284404	-0.0398337937713416	0.81818107382209	0.337538660064469	-0.229557461688543	0.904015541398136	-6.26142409889247e-05	-0.651277442450446	0.128417786776253	0.0788957040299877	0.128417786776253	0.12553441010304	1.19518938306134	0.139065238120612	0.112358405228761	0.0105317169203016
DYDC2	1.75044446968824	2.06416991038176	2.55508640550188	3.63932130117539	2.87718615200737	3.25883851980764	4.03277987895681	3.53872131440901	2.61235016660085	3.86529688641299	2.02492391102494	2.90577463797135	3.65897510482513	4.06142568946516	3.98679067671693	3.81871013795535	0.16636176980423	2.32300585307848	0.987219664304719	1.22319512900259	0.660019294063983	0.635101328843947	1.6979464796424	3.94980915291421	2.42468278053259	1.41501346937196
DYM	5.50973245216438	4.29077541886779	5.25212082005833	5.1219673868792	5.47230035733812	5.37652384850083	4.92560004283597	5.43856735485552	5.34667935837478	5.37718632869122	5.0464863293963	5.48536652745345	5.41989298010844	4.04441873078621	5.07169570401819	5.24577045926924	5.06706833414719	5.47737423882513	5.28906355970895	5.01971500223192	5.5347961321739	4.83998387705938	5.1508274733716	4.31858402152786	5.63826789564695	5.32047322608255
DYNC1H1	4.26002332979519	4.40519014687068	4.36620130777137	4.65348171032405	4.08959539999089	4.35138536412789	4.41641628100493	4.28015513718862	3.99324244060838	3.84449087018494	4.50268853046815	4.40090016777572	4.35403396725078	4.56128326738565	4.75952797717716	4.56837633232475	4.47565166604497	4.69651058610757	4.18048060406461	4.55657688472993	3.84924351512155	4.26647737168831	3.87988680779298	4.57741461295398	4.41558516764545	4.44783116518339
DYNC1I1	2.08647655531376	3.68562329926577	3.5266741448321	4.23461754186914	4.17379396554398	3.68042796166333	3.14734122279233	3.58643529960846	3.63412111450759	3.02273650736871	4.02966229441611	3.75819817522059	3.34363143687279	1.55073769639361	2.46542326544099	4.19440767122264	4.02282852770772	3.0304682921161	4.06560201013383	2.3928318697969	2.76746102670715	1.99838147281509	4.27925943805474	2.39030197327483	2.9560074203205	3.50604173125194
DYNC1I2	5.86121026999737	5.91331599281552	6.06427611186911	6.31299999702754	6.17421608690042	6.3252953713029	5.97066226162331	6.20015266108053	6.53661288479329	5.77444013176152	5.95725149536993	5.90566428834529	6.28147658434465	4.93270715973196	6.05830832986797	6.32470228160046	6.17798687292804	6.18647471613557	5.99550755862317	5.89708154226321	6.46452656780508	6.27129295394503	6.21969364151934	6.20646049777568	6.12133315786504	6.23327653395323
DYNC1LI1	7.20359309728224	6.9318955982955	7.19847904380048	7.36050967939569	7.63548747929644	7.51013850393872	7.20751529970863	7.28435896746667	7.28113858114395	7.26194279272235	7.29342756039475	7.01201339198484	7.18825557447481	7.18693177105969	7.39929922277424	6.78634493717149	7.41306376635105	7.3595141142625	7.18760891234984	6.91813550690304	7.28509203040436	6.92418419160801	7.22513144747484	7.11792221809222	7.03523500776969	7.15661059331317
DYNC1LI2	5.31790915529453	6.20714651156039	6.30730151346292	6.1323108699098	6.25985241605315	5.8122220543358	6.03758366509947	6.01136737758878	5.72714299450845	5.60590535331947	6.0520206717721	5.95159448895244	5.8942608379067	5.87598389793906	5.99013786984177	5.82730976914659	5.56103860351364	5.65440834184534	5.79497169120954	5.63768568255587	5.49709570940795	5.91836621651437	5.71091581314306	5.37440288357295	6.51455749638469	4.87285378711407
DYNC2H1	2.15968881536913	3.69543348410842	2.36757258074957	3.49542877905902	3.44821254339154	3.91451348661157	1.98645279531134	2.26224986128916	3.67687126371431	2.69914821900924	3.16719386783306	3.15739531826743	2.66227971866806	2.5167770232427	2.46892308378784	2.37328991570602	3.22965847446167	3.93052141870553	3.1851677198992	3.57234213738136	2.95983261581409	1.99068011128296	1.96046435762077	3.25674032664967	2.47028569143957	3.06027049862601
DYNC2LI1	2.1803424529059	2.54790391958751	3.19563064786302	2.72746127585151	3.39456381650932	3.47572755122359	3.04193822508599	2.35955490220687	3.33330476302859	3.32247075432846	2.19303120023692	2.8885065420746	1.77309251535446	2.16893228778009	3.1737786052583	3.49608064540871	3.0482481822571	2.50561642301464	3.99573890282365	3.50675311531999	2.86831261521547	3.23066432169668	2.71147863707263	3.06405188939977	3.22846259971805	2.90479718495833
DYNLL1	10.5912914608053	10.5531030782591	10.863362925791	10.726868305954	10.799814906871	10.6280508209493	10.6506137497237	10.9276538853104	11.051598728412	10.3719495565697	10.8563608745126	10.1779281664624	11.0652430634891	10.5444547188971	10.6822069971127	11.2354418687836	10.9853774580741	10.9665380166048	10.4380461096459	11.0782576992004	10.5987440345489	10.6359558383525	10.0599921846327	9.89170465345285	9.92281790433516	10.6983683715308
DYNLL1-AS1	2.64114560487822	2.89432159721205	2.54514284130314	1.76100510217422	3.01268049136922	2.50773314903442	3.09703038561024	3.5187558089896	1.7834217365851	2.19042942131177	2.2457709314928	3.94489371419897	3.37581740842188	3.18561177937061	1.75980637656169	2.25900587545846	2.72545798176358	1.71267015953863	1.77080353151054	2.94879299811343	1.79648858472754	2.64114560487822	2.16706381647208	2.99146069638655	3.70843719935334	3.49776031182732
DYNLL2	4.88950327995722	5.77529479642673	5.1614848202343	5.3833302833806	5.07676444929745	4.88687757881893	5.55618270237039	6.01524282997314	4.77328003069408	5.20518093638928	6.13917410547412	5.3049276830128	5.7377641772341	5.42115488598025	4.39730524799711	6.15546894978114	5.17481866231622	6.02049373267768	5.76441086720676	5.94851423374644	6.10610382922357	5.69173395740387	4.5263532532759	5.91052488128457	5.09492255660935	5.38545205891683
DYNLRB1	6.54967557722736	6.01328322650453	6.66420201402355	6.06077880722761	6.08200487294501	6.39630540591892	5.96727131058127	6.07168548018866	5.72897836419714	5.23790987371465	6.33223825524231	6.1323108699098	6.48955772196195	6.10349056584505	5.83449502637048	6.30318680231872	5.99046676529476	6.3230916752127	5.76509061599057	6.45523874432728	6.13122472891037	6.10310493741415	6.13522298588147	6.00640620768371	6.1664493684822	6.20493825007761
DYNLRB2	1.1452101189771	0.421941943749598	0.431899711609773	1.37482943122712	1.52736345305925	1.56395730562034	1.60760591701286	1.04932359467754	1.23891726157071	1.67864452579784	2.38912959913973	-0.0398337937713416	1.31742689078247	1.48484501311383	1.30214504013233	1.25498862357002	1.17737135334783	1.60046081324317	1.65543053313888	-0.120680147343777	2.1106587192154	2.67448332435409	0.958066202876154	1.00662766178997	1.42809093960298	1.27588381795213
DYNLT1	9.71086338428653	9.58891890818862	9.19281908464519	9.18542549266973	9.17325170822506	9.54674803329542	9.01232483701638	9.11408117728421	9.29738527903104	8.7183819986628	8.53992534156067	8.5712275652573	8.97580225557684	9.58506755018593	9.77024083671197	9.29441613445467	9.55144548648161	9.36204608640714	8.7183819986628	8.94666658452653	8.73964621087832	9.30704114211794	9.0930590127014	8.39104435566624	8.75484182274879	9.87624747414534
DYNLT3	6.88384698109904	7.22713461482256	7.38751187091055	7.49157701351578	7.57899238837228	7.16696409572306	7.49990231659971	7.38661440303377	7.34349664083255	7.29850916111302	7.31508891395287	7.43001683616506	7.30235154263351	6.19887813061739	7.16732726396826	7.71483563876619	7.63922063166948	7.3137549436667	7.67549319671504	7.33045520207183	7.41306376635105	7.38392444625634	7.71019024864658	7.49503441199136	7.3624481649147	7.20585248286541
